Symbol,Name,LastSale,MarketCap,,,,,,
ATHX,"Athersys, Inc.",2.01,228961731.1,,,,,,
CYRX,"CryoPort, Inc.",9.17,227857966.5,,,,,,
MDGL,"Madrigal Pharmaceuticals, Inc.",18.19,227296874,,,,,,
EXA,Exa Corporation,15.13,227195363.2,,,,,,
MVIS,"Microvision, Inc.",3.17,226957836.4,,,,,,
FGBI,"First Guaranty Bancshares, Inc.",28.31,226683322.4,,,,,,
MBTF,M B T Financial Corp,9.9,226418603.4,,,,,,
CHSCP,CHS Inc,31.29,226297352.8,,,,,,
CDXC,ChromaDex Corporation,4.7,225878761.7,,,,,,
SIGM,"Sigma Designs, Inc.",5.85,225317377.4,,,,,,
PGJ,PowerShares Golden Dragon China Portfolio,44.83,224150000,,,,,,
PIZ,PowerShares DWA Developed Markets Momentum Portfolio,26.99,224017000,,,,,,
AUDC,AudioCodes Ltd.,6.9,223637942.4,,,,,,
BKEP,"Blueknight Energy Partners L.P., L.L.C.",5.85,223376253.8,,,,,,
CVLY,"Codorus Valley Bancorp, Inc",26.42,223333359.1,,,,,,
ELEC,Electrum Special Acquisition Corporation,10.15,222975352.3,,,,,,
CLLS,Cellectis S.A.,27.31,222024646.8,,,,,,
TIPT,Tiptree Inc.,5.85,221378683.5,,,,,,
RAIL,"Freightcar America, Inc.",17.81,221348254.5,,,,,,
MXWL,"Maxwell Technologies, Inc.",5.92,219270933.3,,,,,,
DGAS,"Delta Natural Gas Company, Inc.",30.65,218699182.5,,,,,,
FMCI,Forum Merger Corporation,9.74,217762050,,,,,,
WMIH,WMIH Corp.,1.05,217049838.6,,,,,,
CPRX,"Catalyst Pharmaceuticals, Inc.",2.56,216460746.2,,,,,,
CLAR,Clarus Corporation,7.2,216091908,,,,,,
OVID,Ovid Therapeutics Inc.,8.78,216004998.1,,,,,,
FGM,First Trust Germany AlphaDEX Fund,47.8908,215508695.8,,,,,,
LLEX,"Lilis Energy, Inc.",4.24,215471347.4,,,,,,
LAWS,"Lawson Products, Inc.",24.25,215203351.3,,,,,,
CIVB,"Civista Bancshares, Inc. ",21.01,213688066.8,,,,,,
IMMR,Immersion Corporation,7.3,213613921.3,,,,,,
SHLO,"Shiloh Industries, Inc.",9.15,211582696.8,,,,,,
IFMK,iFresh Inc.,14.95,211139328.4,,,,,,
ROSE,Rosehill Resources Inc.,5.88,210327229.6,,,,,,
TSBK,"Timberland Bancorp, Inc.",28.57,210243115.9,,,,,,
GEOS,Geospace Technologies Corporation,15.63,210060416.6,,,,,,
SHBI,Shore Bancshares Inc,16.54,209839126.2,,,,,,
FLDM,Fluidigm Corporation,5.44,209467983.4,,,,,,
NRIM,Northrim BanCorp Inc,30.25,209048039.8,,,,,,
AFH,"Atlas Financial Holdings, Inc.",17.35,208732697.1,,,,,,
TTOO,"T2 Biosystems, Inc.",6.78,208582082.8,,,,,,
ALBO,"Albireo Pharma, Inc.",23.35,207405254.2,,,,,,
ADES,"Advanced Emissions Solutions, Inc.",9.82,207233915,,,,,,
KIN,"Kindred Biosciences, Inc.",7.35,206915825.6,,,,,,
CSTR,"CapStar Financial Holdings, Inc.",18.34,206171292.5,,,,,,
PWOD,"Penns Woods Bancorp, Inc.",43.97,206141297.2,,,,,,
EACQ,Easterly Acquisition Corp.,9.95,206066579.6,,,,,,
QURE,uniQure N.V.,8.04,206057956,,,,,,
PIE,PowerShares DWA Emerging Markets Momentum Portfolio,19.32,205758000,,,,,,
PLPM,"Planet Payment, Inc.",4.12,205538638.3,,,,,,
CLCT,"Collectors Universe, Inc.",22.97,204915324.1,,,,,,
ITI,"Iteris, Inc.",6.29,204841460.9,,,,,,
CKPT,"Checkpoint Therapeutics, Inc.",8.0742,204830948.3,,,,,,
ORRF,Orrstown Financial Services Inc,24.5,204403941,,,,,,
ZEUS,"Olympic Steel, Inc.",18.63,204328102,,,,,,
FSTR,L.B. Foster Company,19.75,204261333.5,,,,,,
PFBI,"Premier Financial Bancorp, Inc.",19.15,204116000.9,,,,,,
FSZ,First Trust Switzerland AlphaDEX Fund,50.99,203960102,,,,,,
MRAM,"Everspin Technologies, Inc.",16.03,203170487.7,,,,,,
PVBC,"Provident Bancorp, Inc.",21.05,202780712.4,,,,,,
CVGI,"Commercial Vehicle Group, Inc.",6.57,202548395.9,,,,,,
INBK,First Internet Bancorp,31,201920887,,,,,,
TWIN,"Twin Disc, Incorporated",17.44,201824801.1,,,,,,
BOOM,DMC Global Inc.,13.65,201620314.4,,,,,,
OBSV,ObsEva SA,7.07,201468112.8,,,,,,
PHIIK,"PHI, Inc.",12.75,201425494.5,,,,,,
RGCO,RGC Resources Inc.,27.8,201062999.6,,,,,,
ISTR,Investar Holding Corporation,22.8,200988498,,,,,,
PMBC,Pacific Mercantile Bancorp,8.65,200627312.9,,,,,,
COMT,iShares Commodities Select Strategy ETF,34.55,200390000,,,,,,
GPIA,GP Investments Acquisition Corp.,10.01,200297857.8,,,,,,
NYMX,Nymox Pharmaceutical Corporation,3.82,200044507,,,,,,
ADXS,"Advaxis, Inc.",4.86,199579958.1,,,,,,
HALL,"Hallmark Financial Services, Inc.",10.98,199578837.4,,,,,,
KWEB,KraneShares CSI China Internet ETF,58.68,199512000,,,,,,
NDLS,Noodles & Company,4.85,199384993.8,,,,,,
VOXX,VOXX International Corporation,8.25,199322673,,,,,,
ICBK,"County Bancorp, Inc.",29.98,199101946.8,,,,,,
BICK,First Trust BICK Index Fund,29.37,198247558.7,,,,,,
FRBA,First Bank,13.2,198208269.6,,,,,,
HBMD,"Howard Bancorp, Inc.",20.15,197710228.3,,,,,,
SMBK,"SmartFinancial, Inc.",24,197322264,,,,,,
NTEC,Intec Pharma Ltd.,7.6,197316565.6,,,,,,
VTWG,Vanguard Russell 2000 Growth ETF,124.85,196638750,,,,,,
MGEN,"Miragen Therapeutics, Inc.",9.15,196575909.9,,,,,,
ESXB,Community Bankers Trust Corporation.,8.9,196131266.9,,,,,,
PHII,"PHI, Inc.",12.4,195896167.2,,,,,,
UFPT,"UFP Technologies, Inc.",26.9,195500107.8,,,,,,
UNB,"Union Bankshares, Inc.",43.7,195012211.4,,,,,,
KVHI,"KVH Industries, Inc.",11.4,194805548.4,,,,,,
ACTG,Acacia Research Corporation,3.85,194800178.7,,,,,,
SVRA,"Savara, Inc.",8.03,194353815.9,,,,,,
PIO,PowerShares Global Water Portfolio,24.4442,194331390,,,,,,
VSTM,"Verastem, Inc.",5.25,194210194.5,,,,,,
FOMX,Foamix Pharmaceuticals Ltd.,5.16,193121787.5,,,,,,
MOXC,"Moxian, Inc.",2.88,192980733.1,,,,,,
IVAC,"Intevac, Inc.",8.85,192774036.5,,,,,,
UNTY,"Unity Bancorp, Inc.",18.2,192317161.4,,,,,,
AVXL,Anavex Life Sciences Corp.,4.56,192304730.4,,,,,,
FSAM,Fifth Street Asset Management Inc.,3.85,192250404.5,,,,,,
NBN,Northeast Bancorp,21.75,191870974.5,,,,,,
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",4.49,191180361.1,,,,,,
CLSD,"Clearside Biomedical, Inc.",7.53,190783709.5,,,,,,
GWRS,"Global Water Resources, Inc.",9.73,190768968.2,,,,,,
LCNB,LCNB Corporation,19,190154318,,,,,,
CHMG,Chemung Financial Corp,40.08,189892627.2,,,,,,
MNOV,"MediciNova, Inc.",5.4,189370774.8,,,,,,
MIII,M III Acquisition Corp.,9.83,188834300,,,,,,
OCUL,"Ocular Therapeutix, Inc.",6.49,188579741.8,,,,,,
ACNB,ACNB Corporation,26.85,188359704.2,,,,,,
FNWB,First Northwest Bancorp,15.84,188328206.9,,,,,,
PLW,PowerShares 1-30 Laddered Treasury Portfolio,33.0368,188309760,,,,,,
FENC,Fennec Pharmaceuticals Inc.,12,188167956,,,,,,
FMB,First Trust Managed Municipal ETF,53.5,187250107,,,,,,
MTLS,Materialise NV,13.96,186762045.2,,,,,,
REIS,"Reis, Inc",16.15,185926632.8,,,,,,
MACK,"Merrimack Pharmaceuticals, Inc.",13.99,185787200,,,,,,
DWAS,PowerShares DWA SmallCap Momentum Portfolio,44.76,185754000,,,,,,
SBPH,"Spring Bank Pharmaceuticals, Inc.",14.62,185630695.6,,,,,,
FUND,"Sprott Focus Trust, Inc.",7.58,185321600.8,,,,,,
KMDA,Kamada Ltd.,4.6,185171804,,,,,,
FBIZ,"First Business Financial Services, Inc.",21.2,184759335.6,,,,,,
DHXM,DHX Media Ltd.,5.629,183954582.9,,,,,,
KIRK,"Kirkland&#39;s, Inc.",11.48,183808220.1,,,,,,
TCFC,The Community Financial Corporation,39.51,183693922,,,,,,
CUBN,"Commerce Union Bancshares, Inc.",23.16,182301207.1,,,,,,
FNHC,Federated National Holding Company,14.02,181920183.2,,,,,,
NWFL,Norwood Financial Corp.,43.71,181892914.5,,,,,,
CWCO,Consolidated Water Co. Ltd.,12.2,181788832.8,,,,,,
NATR,"Nature&#39;s Sunshine Products, Inc.",9.6,181370697.6,,,,,,
HDNG,Hardinge Inc.,14,181293350,,,,,,
CNAC,Constellation Alpha Capital Corp.,9.78,181223400,,,,,,
CASC,"Cascadian Therapeutics, Inc.",3.58,180980441.7,,,,,,
GRIF,"Griffin Industrial Realty, Inc.",36.18,180919356.3,,,,,,
MTEM,"Molecular Templates, Inc.",6.73,180908450.3,,,,,,
GIFI,"Gulf Island Fabrication, Inc.",12.15,180449771,,,,,,
CAMT,Camtek Ltd.,5.09,180175367,,,,,,
HNRG,Hallador Energy Company,6.05,180068866.5,,,,,,
OFS,OFS Capital Corporation,13.49,179844160.9,,,,,,
PEBK,"Peoples Bancorp of North Carolina, Inc.",32.99,179809091.9,,,,,,
FONR,Fonar Corporation,28.35,179452438.2,,,,,,
FFNW,"First Financial Northwest, Inc.",16.25,179394556.3,,,,,,
SIFI,"SI Financial Group, Inc.",14.65,179196529.3,,,,,,
SQBG,"Sequential Brands Group, Inc.",2.83,178593919.4,,,,,,
FATE,"Fate Therapeutics, Inc.",4.31,178502080.8,,,,,,
TAX,"Liberty Tax, Inc.",14.05,178202599,,,,,,
RVSB,Riverview Bancorp Inc,7.9,177966467.9,,,,,,
ENZL,iShares MSCI New Zealand Capped ETF,46.81,177878000,,,,,,
VTVT,vTv Therapeutics Inc.,5.42,177843750,,,,,,
BGFV,Big 5 Sporting Goods Corporation,8.1,177167614.5,,,,,,
CAAS,"China Automotive Systems, Inc.",5.57,176257102.3,,,,,,
AVID,"Avid Technology, Inc.",4.28,176035603.9,,,,,,
NWPX,Northwest Pipe Company,18.29,175945319,,,,,,
LQDT,"Liquidity Services, Inc.",5.575,175631170.7,,,,,,
CSML,IQ Chaikin U.S. Small Cap ETF,25.23,175348525.2,,,,,,
CNAT,Conatus Pharmaceuticals Inc.,5.84,175228738.6,,,,,,
CLFD,"Clearfield, Inc.",12.55,174883120.5,,,,,,
VTWV,Vanguard Russell 2000 Value ETF,102.8701,174879170,,,,,,
ROBO,ROBO Global Robotics and Automation Index ETF,38,174800000,,,,,,
ALRN,"Aileron Therapeutics, Inc.",11.83,174076273.3,,,,,,
TA,TravelCenters of America LLC,4.4,174046672.8,,,,,,
IRDMB,Iridium Communications Inc,348,174000000,,,,,,
ESCA,"Escalade, Incorporated",12.1,173811490.6,,,,,,
CFMS,"ConforMIS, Inc.",3.86,173720326.8,,,,,,
ESSA,"ESSA Bancorp, Inc.",14.98,173704245.1,,,,,,
ZIV,VelocityShares Daily Inverse VIX Medium-Term ETN,73.1,173466300,,,,,,
ZN,Zion Oil & Gas Inc,3.33,172868804.8,,,,,,
OMED,"OncoMed Pharmaceuticals, Inc.",4.59,172723733.4,,,,,,
CNTY,"Century Casinos, Inc.",7.04,172259070.7,,,,,,
CGEN,Compugen Ltd.,3.35,171291382.6,,,,,,
SBCP,"Sunshine Bancorp, Inc.",21.33,171205415.6,,,,,,
VTL,"Vital Therapies, Inc.",4.05,170939872.8,,,,,,
GAIA,"Gaia, Inc.",11.25,170544915,,,,,,
CGNT,"Cogentix Medical, Inc.",2.79,169952230.6,,,,,,
ALLT,Allot Communications Ltd.,5.12,169545625.6,,,,,,
ASBB,"ASB Bancorp, Inc.",44.65,169135316.3,,,,,,
CFFI,C&F Financial Corporation,48.5,169130315.5,,,,,,
SAMG,Silvercrest Asset Management Group Inc.,13.05,169125546.6,,,,,,
ASYS,"Amtech Systems, Inc.",11.6,168790892.4,,,,,,
DRYS,DryShips Inc.,2.47,167740347.8,,,,,,
PCMI,"PCM, Inc.",13.3,167504748.6,,,,,,
BOCH,Bank of Commerce Holdings (CA),10.3,167479658.3,,,,,,
PCYO,Pure Cycle Corporation,7.05,167466390.9,,,,,,
CRNT,Ceragon Networks Ltd.,2.15,167350855.1,,,,,,
VALU,"Value Line, Inc.",17.2,166994473.2,,,,,,
ADMP,Adamis Pharmaceuticals Corporation,5.3,166162070.2,,,,,,
QTNT,Quotient Limited,4.41,166115725.7,,,,,,
NSSC,"NAPCO Security Technologies, Inc.",8.8,165832981.6,,,,,,
FSBK,First South Bancorp Inc,17.43,165649334.1,,,,,,
RNWK,"RealNetworks, Inc.",4.45,165548753.2,,,,,,
IEUS,iShares MSCI Europe Small-Cap ETF,55.18,165540000,,,,,,
CCLP,CSI Compressco LP,4.65,165052275.5,,,,,,
PBIP,"Prudential Bancorp, Inc.",18.32,165021833.4,,,,,,
CFNB,California First National Bancorp,16.05,164990902.4,,,,,,
HBP,"Huttig Building Products, Inc.",6.37,164807697.6,,,,,,
XBIT,XBiotech Inc.,4.65,164701939.8,,,,,,
SALM,"Salem Media Group, Inc.",6.3,164549032.2,,,,,,
EML,Eastern Company (The),26.25,164313660,,,,,,
UBFO,United Security Bancshares,9.7,163689343,,,,,,
BDSI,"BioDelivery Sciences International, Inc.",2.95,163654117.4,,,,,,
CTSO,Cytosorbents Corporation,5.8,163177118.8,,,,,,
CEMP,"Cempra, Inc.",3.1,162778771.1,,,,,,
QTRH,Quarterhill Inc.,1.37,162519331.1,,,,,,
OBLN,"Obalon Therapeutics, Inc.",9.65,162352941.4,,,,,,
PCO,Pendrell Corporation,6.58,162337759.4,,,,,,
AIRR,First Trust RBA American Industrial Renaissance ETF,24.37,162060548.7,,,,,,
RVLT,"Revolution Lighting Technologies, Inc.",7.67,161602873.3,,,,,,
MLVF,"Malvern Bancorp, Inc.",24.55,161359392.2,,,,,,
IOTS,Adesto Technologies Corporation,7.7,161264156.9,,,,,,
USLB,PowerShares Russell 1000 Low Beta Equal Weight Portfolio,29.56,161102029.6,,,,,,
GPAC,Global Partner Acquisition Corp.,10.055,160777137.4,,,,,,
OPOF,Old Point Financial Corporation,32.19,160552324.7,,,,,,
ADRE,BLDRS Emerging Markets 50 ADR Index Fund,43.28,160136000,,,,,,
III,"Information Services Group, Inc.",3.69,159716594.7,,,,,,
VBIV,"VBI Vaccines, Inc.",3.94,158503721.7,,,,,,
TRVN,"Trevena, Inc.",2.65,158194572.3,,,,,,
KINS,"Kingstone Companies, Inc",14.85,157862806.2,,,,,,
OFED,Oconee Federal Financial Corp.,27.28,157501816.6,,,,,,
COOL,"PolarityTE, Inc.",26.74,157149696.5,,,,,,
CLUB,"Town Sports International Holdings, Inc.",5.85,156118090.1,,,,,,
CBMG,"Cellular Biomedicine Group, Inc.",11.05,155902118.5,,,,,,
XONE,The ExOne Company,9.63,155328231,,,,,,
PXLW,"Pixelworks, Inc.",4.59,155158849.9,,,,,,
TRCB,Two River Bancorp,18.34,154645264.2,,,,,,
IDLB,PowerShares FTSE International Low Beta Equal Weight Portfolio,28.88,154508028.9,,,,,,
WLFC,Willis Lease Finance Corporation,24,154417776,,,,,,
ENFC,Entegra Financial Corp.,23.9,154362428.1,,,,,,
PCOM,"Points International, Ltd.",10.36,154046714.6,,,,,,
GNCA,"Genocea Biosciences, Inc.",5.37,153974412.8,,,,,,
PRGX,"PRGX Global, Inc.",6.85,153350881.5,,,,,,
LAND,Gladstone Land Corporation,12.75,153149901.8,,,,,,
IGLD,Internet Gold Golden Lines Ltd.,7.97,153049392.4,,,,,,
TCBIP,"Texas Capital Bancshares, Inc.",25.48,152880000,,,,,,
ABDC,Alcentra Capital Corp.,10.71,152566306.2,,,,,,
JMBA,"Jamba, Inc.",9.91,151918446.8,,,,,,
PROV,"Provident Financial Holdings, Inc.",19.74,151910196.5,,,,,,
MNTX,"Manitex International, Inc.",9.13,151162479.3,,,,,,
OVBC,Ohio Valley Banc Corp.,32.2,150796045.4,,,,,,
PFSW,"PFSweb, Inc.",7.94,150729029.7,,,,,,
FTGC,First Trust Global Tactical Commodity Strategy Fund,20.33,150509780.2,,,,,,
FSBW,"FS Bancorp, Inc.",48.71,149791433.3,,,,,,
CPTA,Capitala Finance Corp.,9.3,147947971.2,,,,,,
LYTS,LSI Industries Inc.,5.8,147943302.8,,,,,,
ARGX,argenx SE,21.06,147939992.5,,,,,,
VCEL,Vericel Corporation,4.5,147710389.5,,,,,,
GSIT,"GSI Technology, Inc.",7.01,147285553.8,,,,,,
PLSE,"Pulse Biosciences, Inc",10.26,147067547.9,,,,,,
SBRAP,"Sabra Healthcare REIT, Inc.",25.5492,146907900,,,,,,
TNTR,"Tintri, Inc.",4.6,146789707.6,,,,,,
DNBF,DNB Financial Corp,34.4,146633061.6,,,,,,
MBCN,Middlefield Banc Corp.,45.65,146620039.5,,,,,,
REPH,"Recro Pharma, Inc.",7.68,146377758.7,,,,,,
PKBK,"Parke Bancorp, Inc.",19.05,146151657.2,,,,,,
KBWR,PowerShares KBW Regional Banking Portfolio,51.2655,146106675,,,,,,
MMAC,"MMA Capital Management, LLC",24.9326,145920086,,,,,,
DTEA,DAVIDsTEA Inc.,5.025,144801199,,,,,,
KBLM,KBL Merger Corp. IV,9.73,144758075,,,,,,
ACRX,"AcelRx Pharmaceuticals, Inc.",3.15,142948490,,,,,,
SBBX,Sussex Bancorp,23.45,141642221,,,,,,
IVTY,"Invuity, Inc.",8.3,141515556.1,,,,,,
CTIC,CTI BioPharma Corp.,3.29,141412112.5,,,,,,
IPKW,PowerShares International BuyBack Achievers Portfolio,34.9064,141370920,,,,,,
VBLT,Vascular Biogenics Ltd.,5.25,141236996.3,,,,,,
GSUM,Gridsum Holding Inc.,10.8,141193260,,,,,,
STRT,Strattec Security Corporation,37.95,140405664.3,,,,,,
BCBP,"BCB Bancorp, Inc. (NJ)",12.4,140329423.6,,,,,,
AMRS,"Amyris, Inc.",3.72,139896395.8,,,,,,
PRQR,ProQR Therapeutics N.V.,5.8,139810444.2,,,,,,
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,41.07,139638000,,,,,,
FCCY,1st Constitution Bancorp (NJ),17.2,138791495.6,,,,,,
USAP,"Universal Stainless & Alloy Products, Inc.",19.08,137915525.2,,,,,,
SRNE,"Sorrento Therapeutics, Inc.",1.8,137772099,,,,,,
SPNE,SeaSpine Holdings Corporation,10.94,137313858.5,,,,,,
FCCO,First Community Corporation,20.5,137291165,,,,,,
GFN,General Finance Corporation,5.15,137050193.2,,,,,,
XOMA,XOMA Corporation,17.97,136537030.4,,,,,,
ADVM,"Adverum Biotechnologies, Inc.",3.15,136353375.9,,,,,,
HYGS,Hydrogenics Corporation,8.95,136334490.8,,,,,,
PPHM,Peregrine Pharmaceuticals Inc.,3.02,136190164.6,,,,,,
VUZI,Vuzix Corporation,6.1,135265926.2,,,,,,
MCHX,"Marchex, Inc.",3.11,134795532.7,,,,,,
LWAY,"Lifeway Foods, Inc.",8.38,134653443.4,,,,,,
QUIK,QuickLogic Corporation,1.68,134587141.9,,,,,,
BANX,StoneCastle Financial Corp,20.4483,133717731.8,,,,,,
OVLY,Oak Valley Bancorp (CA),16.5,133470232.5,,,,,,
TRIB,Trinity Biotech plc,5.56,133187831.8,,,,,,
GARS,Garrison Capital Inc.,8.26,132567647.5,,,,,,
AQMS,"Aqua Metals, Inc.",6.56,132285575,,,,,,
SOCL,Global X Social Media ETF,31.77,131845500,,,,,,
SLCT,"Select Bancorp, Inc.",11.29,131670991.1,,,,,,
PSTI,"Pluristem Therapeutics, Inc.",1.35,131589430.2,,,,,,
CMFN,CM Finance Inc,9.6,131421340.8,,,,,,
GASS,"StealthGas, Inc.",3.29,131141252.3,,,,,,
WKHS,"Workhorse Group, Inc.",3.51,131007373.4,,,,,,
NBEV,New Age Beverages Corporation,3.81,130799281.2,,,,,,
DWCH,Datawatch Corporation,10.6,129314276,,,,,,
AKTS,"Akoustis Technologies, Inc.",6.74,128565789.8,,,,,,
SAL,"Salisbury Bancorp, Inc.",46.05,128252289.3,,,,,,
ACFC,Atlantic Coast Financial Corporation,8.24,128162562.2,,,,,,
KCAP,"KCAP Financial, Inc.",3.44,127916448.2,,,,,,
XNET,Xunlei Limited,4.61,127875098.1,,,,,,
PTH,PowerShares DWA Healthcare Momentum Portfolio,65.55,127822500,,,,,,
PTSI,"P.A.M. Transportation Services, Inc.",20.0951,127454759.3,,,,,,
AUBN,"Auburn National Bancorporation, Inc.",34.95,127345322.9,,,,,,
ASUR,Asure Software Inc,10.25,127317259,,,,,,
GLDI,X-Links Gold Shares Covered Call ETN,9.399,127125253.4,,,,,,
NVLN,Novelion Therapeutics Inc. ,6.82,126566051,,,,,,
GTXI,"GTx, Inc.",7.87,126381095.4,,,,,,
RBPAA,"Royal Bancshares of Pennsylvania, Inc.",4.17,125690801.4,,,,,,
GECC,Great Elm Capital Corp.,10.92,125607813.2,,,,,,
RGLS,Regulus Therapeutics Inc.,1.21,125580733.3,,,,,,
SEV,"Sevcon, Inc.",21.98,125141107.8,,,,,,
ASCMA,"Ascent Capital Group, Inc.",10.12,125034199,,,,,,
GNMA,iShares GNMA Bond ETF,49.93,124825000,,,,,,
ESGD,iShares MSCI EAFE ESG Optimized ETF,65.55,124545000,,,,,,
FYC,First Trust Small Cap Growth AlphaDEX Fund,39.4594,124297188.9,,,,,,
YGYI,"Youngevity International, Inc.",6.31,124169227.5,,,,,,
NVTR,Nuvectra Corporation,11.6,124120000,,,,,,
MPB,Mid Penn Bancorp,29.25,123973872.8,,,,,,
HRZN,Horizon Technology Finance Corporation,10.75,123843698,,,,,,
AMCN,AirMedia Group Inc,2.74,123787032.3,,,,,,
FCAP,"First Capital, Inc.",37,123489424,,,,,,
MDWD,MediWound Ltd.,5.6,122942842.4,,,,,,
KGJI,Kingold Jewelry Inc.,1.85,122134904,,,,,,
CDOR,"Condor Hospitality Trust, Inc.",10.49,122002444.9,,,,,,
PIXY,"ShiftPixy, Inc.",4.27,121874019.8,,,,,,
PNTR,Pointer Telocation Ltd.,15.3,121532398.2,,,,,,
HNNA,"Hennessy Advisors, Inc.",15.77,121285303.8,,,,,,
MRTX,"Mirati Therapeutics, Inc.",4.8,119854958.4,,,,,,
HWBK,"Hawthorn Bancshares, Inc.",20.53,119698317.3,,,,,,
ATTU,Attunity Ltd.,6.98,119095866.1,,,,,,
ORMP,Oramed Pharmaceuticals Inc.,8.94,119089400.3,,,,,,
PRN,PowerShares DWA Industrials Momentum Portfolio,56.54,118734000,,,,,,
FSFG,"First Savings Financial Group, Inc.",52.87,118558543,,,,,,
AMRK,"A-Mark Precious Metals, Inc.",16.83,118339303.5,,,,,,
ALSK,"Alaska Communications Systems Group, Inc.",2.25,117974704.5,,,,,,
DXGE,WisdomTree Germany Hedged Equity Fund,30.9747,117703860,,,,,,
PTF,PowerShares DWA Technology Momenum Portfolio,48.92,117408000,,,,,,
CDTX,"Cidara Therapeutics, Inc.",6.95,117198510.3,,,,,,
CALL,magicJack VocalTec Ltd,7.25,116819612.5,,,,,,
PANL,Pangaea Logistics Solutions Ltd.,2.65,116057232.3,,,,,,
DWIN,PowerShares DWA Tactical Multi-Asset Income Portfolio,27.6289,116041407.6,,,,,,
AXSM,"Axsome Therapeutics, Inc.",4.85,114513190,,,,,,
CIZN,Citizens Holding Company,23.35,114288419.7,,,,,,
ACSF,"American Capital Senior Floating, Ltd.",11.4,114001140,,,,,,
CGO,Calamos Global Total Return Fund,13.44,113769613.4,,,,,,
CBAN,"Colony Bankcorp, Inc.",13.4,113086057.2,,,,,,
GSVC,GSV Capital Corp,5.09,112901305.3,,,,,,
CBFV,"CB Financial Services, Inc.",27.5,112420687.5,,,,,,
ICLN,iShares S&P Global Clean Energy Index Fund,9.13,112299000,,,,,,
EVGN,Evogene Ltd.,4.35,111992363.9,,,,,,
FSAC,Federal Street Acquisition Corp.,9.71,111665000,,,,,,
CYBE,CyberOptics Corporation,16,111540240,,,,,,
HBIO,"Harvard Bioscience, Inc.",3.2,111472156.8,,,,,,
FAD,First Trust Multi Cap Growth AlphaDEX Fund,60.163,111301670.3,,,,,,
LAKE,"Lakeland Industries, Inc.",13.8,110847796.2,,,,,,
ALJJ,"ALJ Regional Holdings, Inc.",3.07,110646815.6,,,,,,
BRID,Bridgford Foods Corporation,12.1,109829667.2,,,,,,
LARK,Landmark Bancorp Inc.,28.325,109724846.8,,,,,,
ESQ,"Esquire Financial Holdings, Inc.",15,109686150,,,,,,
ESES,"Eco-Stim Energy Solutions, Inc.",1.47,109314780.1,,,,,,
PRTS,"U.S. Auto Parts Network, Inc.",3.03,109252076.7,,,,,,
ENPH,"Enphase Energy, Inc.",1.29,109109515.8,,,,,,
IDSY,"I.D. Systems, Inc.",6.27,108918790.9,,,,,,
UGLD,VelocityShares 3x Long Gold ETN,11.915,108910463.5,,,,,,
PCTI,"PC-Tel, Inc.",6.12,108869989.7,,,,,,
MAGS,Magal Security Systems Ltd.,4.73,108848879,,,,,,
FUNC,First United Corporation,15.4,108838345,,,,,,
SYNC,"Synacor, Inc.",2.8,108271548,,,,,,
ZKIN,"ZK International Group Co., Ltd",8,108000000,,,,,,
CPIX,Cumberland Pharmaceuticals Inc.,6.79,107937764.6,,,,,,
IRMD,iRadimed Corporation,10.2,107936838.6,,,,,,
IRIX,IRIDEX Corporation,9.29,107463580,,,,,,
ULBI,Ultralife Corporation,6.9,107321841,,,,,,
PMD,Psychemedics Corporation,19.52,107195114.6,,,,,,
VIVE,"Viveve Medical, Inc.",5.52,107117443.7,,,,,,
SSTI,"ShotSpotter, Inc.",11.08,106422923.6,,,,,,
OTIC,"Otonomy, Inc.",3.5,106061935,,,,,,
TESS,TESSCO Technologies Incorporated,12.6,105473340,,,,,,
AWRE,"Aware, Inc.",4.85,105386440.6,,,,,,
NOVN,"Novan, Inc.",6.59,105335159.7,,,,,,
FAB,First Trust Multi Cap Value AlphaDEX Fund,52.57,105140105.1,,,,,,
VRNA,Verona Pharma plc,16,104091808,,,,,,
TUES,Tuesday Morning Corp.,2.3,103833681.7,,,,,,
FDIV,First Trust Strategic Income ETF,51.69,103380103.4,,,,,,
FNY,First Trust Mid Cap Growth AlphaDEX Fund,35.5235,103018221,,,,,,
MBFIP,MB Financial Inc.,25.73,102920000,,,,,,
RCKY,"Rocky Brands, Inc.",13.75,102382651.3,,,,,,
RFEU,First Trust RiverFront Dynamic Europe ETF,63.85,102160127.7,,,,,,
PLBC,Plumas Bancorp,20.25,102120162.8,,,,,,
VRIG,PowerShares Variable Rate Investment Grade Portfolio,25.205,102080275.2,,,,,,
MRNS,"Marinus Pharmaceuticals, Inc.",3.91,101955169.8,,,,,,
ABTL,Autobytel Inc.,8.01,101910813.5,,,,,,
CPSS,"Consumer Portfolio Services, Inc.",4.47,101612116,,,,,,
DMTX,"Dimension Therapeutics, Inc.",4.05,101463143.4,,,,,,
MSBF,MSB Financial Corp.,17.6,101306955.2,,,,,,
TWMC,Trans World Entertainment Corp.,2.8,101127754,,,,,,
AGRX,"Agile Therapeutics, Inc.",3.5,100822393,,,,,,
KTEC,"Key Technology, Inc.",15.5005,100550627.5,,,,,,
LMB,"Limbach Holdings, Inc.",13.48,100488035,,,,,,
VVUS,"VIVUS, Inc.",0.9475,100257483,,,,,,
